ID_заказа,ID_исполнителя,тип_работы,город,продолжительность_заказа,расстояние_от_центра,рейтинг_исполнителя,возраст_исполнителя,опыт_работы,наличие_бонусов,историческая_средняя_зарплата,уровень_безработицы,день_недели,время_суток,сезон,вышел_на_смену
8071,396,уборка,Санкт-Петербург,3,28.421966012878325,2.9658233017863145,49,0,0,4786.6743753416185,1.2577937441023446,2,20,4,0
8072,912,штукатурка,Москва,7,4.729424195011973,4.330935143130045,52,23,0,3501.0685897404105,4.145587152600307,4,10,1,1
8073,337,уборка,Новосибирск,9,0.5578795401731822,3.9277781428489544,29,35,0,4488.946403237241,9.961397028791442,7,5,4,1
8074,599,штукатурка,Екатеринбург,11,2.767907291822693,2.3227231422259074,38,15,1,1679.6533048274398,0.6941612113234408,1,14,3,1
8075,142,уборка,Санкт-Петербург,6,14.149894734998055,3.3492552581061905,29,17,0,1526.5038499446434,2.853830001622717,5,13,1,1
8076,317,электрика,Новосибирск,5,21.354494879168545,3.667262700062778,18,2,0,4236.1295324705015,1.2439748211714807,4,8,1,0
8077,711,штукатурка,Москва,7,17.632526297857076,1.0939974875618521,28,36,0,2845.6790194422533,8.204358382606095,1,13,1,0
8078,558,покраска,Новосибирск,11,15.099390917525538,2.5838222048969612,42,7,0,2792.002197373494,8.336084096042715,7,9,3,1
8079,800,электрика,Новосибирск,9,10.941912367226166,4.970552703389828,26,17,1,2333.7650789335685,3.4364968051532885,5,18,1,1
8080,527,штукатурка,Новосибирск,5,9.644238060179278,3.5490257082803742,56,28,0,2061.9044437854072,3.3592263986224435,2,2,4,1
8081,556,штукатурка,Санкт-Петербург,5,11.600442165596913,2.3369762771671043,44,36,1,4399.593398542828,8.134538214135215,3,0,2,1
8082,401,штукатурка,Санкт-Петербург,10,18.543231143267604,2.0000961576029113,46,26,0,1714.9236092743865,1.5766654238939526,2,15,1,1
8083,681,уборка,Новосибирск,4,5.448741698033318,1.8379264084030251,44,28,1,3244.244111610473,8.220528823849092,5,5,4,1
8084,310,штукатурка,Новосибирск,5,23.255181450111458,2.60656563586083,45,3,1,2761.5150160841,0.9669496095597607,3,12,4,1
8085,495,покраска,Москва,7,17.469970582746754,1.7730627624304383,56,11,1,2463.9616394933646,2.947446012015984,5,19,1,1
8086,556,штукатурка,Новосибирск,3,8.440113139537115,1.5407447282141127,35,12,0,4162.601679343572,5.037962140971844,5,1,1,1
8087,610,покраска,Екатеринбург,4,15.28401240293287,2.4562531377078356,32,13,1,4576.334696000635,1.2071466873426961,1,3,1,1
8088,773,покраска,Екатеринбург,9,28.90197128671241,3.4279987705831734,33,13,0,2182.462223724782,0.7465779921403282,4,18,1,1
8089,109,покраска,Москва,2,1.1045001097832239,1.5855967283445134,40,9,1,1769.5336564950178,2.700334330310131,6,14,1,0
8090,795,электрика,Санкт-Петербург,8,6.38591790658626,1.1773730954514403,47,21,1,2812.685224955237,5.8623716569405175,7,14,3,1
8091,372,покраска,Новосибирск,9,13.727217077146701,1.1385312722547662,53,8,0,3040.461559743364,8.133144960319314,3,23,3,0
8092,855,уборка,Москва,5,19.33397179250493,2.0695370097438732,52,23,1,1685.9691996977535,7.324128744893964,7,4,2,0
8093,616,штукатурка,Санкт-Петербург,7,6.7607338554218135,1.7605291620652066,45,16,1,3145.123761727985,5.475304050808765,7,13,4,0
8094,768,уборка,Москва,6,27.97641647709779,3.1570214411606092,20,23,0,4829.0094885230255,6.611088822604437,6,4,4,1
8095,891,электрика,Санкт-Петербург,1,19.455874366526942,2.822880748203598,33,4,1,2849.7039356503624,5.374346147835699,7,10,4,0
8096,206,штукатурка,Новосибирск,8,26.3842424942147,2.2990664573560746,32,33,1,4650.035881771268,5.4112911425746475,2,6,2,0
8097,847,покраска,Москва,9,10.214878942384397,4.334171336603843,36,0,0,4470.014193574256,0.16022848782109356,3,4,3,1
8098,43,штукатурка,Новосибирск,10,24.954141062045572,3.019787971986106,27,26,0,3028.0048692434666,3.8310284214461254,4,6,2,0
8099,865,электрика,Москва,11,11.657466898533665,1.3661199683363967,21,39,1,3972.794213637361,5.587677631199169,6,1,1,1
8100,245,электрика,Санкт-Петербург,1,7.956177287605546,2.183057416294781,39,7,0,2231.7065749891435,5.9427226069656935,4,16,3,0
8101,287,уборка,Москва,8,27.393832505331893,4.8933570647863665,35,5,0,1972.8889680450984,5.077431110817116,4,9,1,0
8102,355,штукатурка,Екатеринбург,3,3.220445032526209,4.907909283032057,39,4,0,1507.4106821419832,6.9818225462928485,1,22,2,0
8103,785,штукатурка,Екатеринбург,6,28.315219483663924,2.018686542188477,59,17,1,1756.6376155382463,3.682787226748958,5,20,4,0
8104,476,штукатурка,Москва,10,14.026198573094362,1.6689445151796556,33,6,0,3699.139382294585,1.4294936811502401,2,22,1,0
8105,83,уборка,Екатеринбург,8,29.78245146783292,2.9827525848689773,20,35,0,4598.924911591768,0.3189323573645153,6,16,2,1
8106,110,электрика,Новосибирск,5,16.418042285183347,2.9258596726673862,52,32,0,4922.439122807755,5.700170820013458,2,22,3,0
8107,950,покраска,Екатеринбург,8,22.845901076427943,2.6405507490760685,58,33,0,3188.6423762769,4.972346756252821,2,0,1,1
8108,190,штукатурка,Екатеринбург,7,0.7085949819711179,3.117428909975812,56,31,1,1991.725761896556,2.359019660899663,7,18,3,0
8109,983,уборка,Новосибирск,7,15.151671188824873,1.9287815140728033,33,2,1,1500.5107878679585,2.2152989396581946,3,2,2,1
8110,800,уборка,Новосибирск,7,22.2548774127344,1.4597173661747487,38,0,0,4947.110932887316,5.813684370845678,1,2,1,0
8111,936,покраска,Санкт-Петербург,9,23.593397088774246,3.28184583390574,38,20,1,4362.407585856725,1.0688527828412475,1,4,2,1
8112,909,электрика,Новосибирск,6,5.162433186747142,4.7303919871295,18,12,0,3332.8454552887642,1.35895233566533,7,14,1,0
8113,251,штукатурка,Москва,6,12.85964303629197,1.5509971064811916,47,7,1,2359.5925003361403,2.4878824391583287,2,17,1,1
8114,724,штукатурка,Екатеринбург,11,12.862622764520493,3.8192588969258496,51,29,1,3312.0047832588525,8.846448535442784,2,0,2,0
8115,291,уборка,Санкт-Петербург,9,3.5574038507221486,2.75158674952154,56,7,0,4434.913370710696,7.051450081146115,6,5,3,1
8116,645,электрика,Новосибирск,6,13.569842476898266,2.175906358915216,40,26,0,3445.9540273506386,5.5753148682924625,4,9,4,1
8117,201,штукатурка,Екатеринбург,7,24.30924228153216,4.412436873569703,51,38,0,4984.284820737877,3.691659473087836,3,11,1,1
8118,797,покраска,Москва,7,9.355331759760116,2.825966778148728,47,22,0,1873.5398433491393,4.176044517955255,7,3,3,0
8119,326,электрика,Москва,2,13.260948395869551,3.3332480562719606,50,7,0,4938.847156395468,1.7189790502796698,4,16,3,1
8120,511,электрика,Санкт-Петербург,8,28.84828120933321,2.7722251477597175,33,14,1,3546.259271428611,8.406046472538828,5,6,3,1
8121,409,уборка,Москва,11,1.4353882388010852,1.3249983266782115,58,6,0,3487.818457349671,1.8192127439835037,4,5,3,0
8122,607,уборка,Екатеринбург,6,17.949892152912994,3.3796187476007438,47,11,0,2757.0191291886426,7.6062590323441555,5,19,1,1
8123,790,штукатурка,Новосибирск,4,22.43136470744006,2.675363900152485,20,35,1,1643.1670159809867,2.3947377450025376,5,22,4,1
8124,962,уборка,Москва,11,22.946031803919762,1.3470264242705188,19,37,0,4161.554495280021,7.5662270956481485,4,11,4,1
8125,941,электрика,Новосибирск,7,21.620171734079307,3.3832469376759,43,29,1,2465.532655373597,3.0397088476457492,7,22,3,1
8126,837,штукатурка,Екатеринбург,8,21.930317582318875,1.03948372815691,35,9,1,2725.139176361881,9.812584612253149,7,7,1,0
8127,508,штукатурка,Екатеринбург,1,2.2408736373549707,1.8340815530183692,19,18,0,3367.9685873969297,9.199180021320041,7,8,4,1
8128,731,электрика,Новосибирск,10,16.257030264521816,4.124278147620849,57,17,0,1699.3675033931004,8.762866872084624,2,16,3,1
8129,601,штукатурка,Екатеринбург,4,23.597587613889054,1.1517096994349378,20,19,0,1537.7669169464057,1.8115736471628496,4,15,3,0
8130,72,покраска,Санкт-Петербург,4,3.274918946601223,3.586728392220555,34,1,1,1867.2891766246003,0.8386212159332529,5,2,2,1
8131,247,покраска,Москва,10,0.8554727104126019,4.798827784829296,41,29,0,4073.723148357551,9.641661810569142,1,21,2,0
8132,641,штукатурка,Санкт-Петербург,9,24.529574032189913,1.684769832692027,19,10,1,2166.8965738313887,4.3573101555971405,5,20,2,1
8133,724,уборка,Санкт-Петербург,6,21.512684433211433,2.6684474408382983,23,21,0,3299.9614572682376,8.757547834636071,6,9,1,0
8134,940,покраска,Санкт-Петербург,4,12.660089298976057,3.301990789483993,57,18,0,2150.657703144398,4.869371706505609,3,10,3,0
8135,855,штукатурка,Новосибирск,1,28.24169476093807,2.801663354935377,43,2,1,2496.5903382402144,6.4916313839832345,1,14,4,1
8136,608,покраска,Новосибирск,8,23.114643792218402,3.481510744727069,23,3,1,1632.7165206265909,7.554228430924247,4,17,4,0
8137,587,уборка,Екатеринбург,11,29.051897777394036,2.6163901006679926,29,34,1,2782.6194166754267,5.346892117163257,5,3,2,1
8138,935,электрика,Новосибирск,9,27.914800156650287,1.5940165160876818,38,37,0,1977.2671571203252,9.370663291106178,6,12,3,1
8139,566,штукатурка,Екатеринбург,5,14.69816128788956,1.3561774392978228,33,8,1,3453.429616849552,0.4799593914912248,1,4,1,1
8140,344,штукатурка,Новосибирск,5,22.763914869985197,3.9777726247085776,23,7,0,4426.718487105566,8.349369622834404,2,5,1,0
8141,971,штукатурка,Екатеринбург,10,20.24114596982535,1.9544957980876192,51,33,0,4574.295788205483,6.877989569792939,4,9,1,1
8142,925,штукатурка,Москва,8,24.437633697728497,4.389801251066894,20,30,1,4766.782922184713,3.306606037363742,5,18,4,1
8143,54,штукатурка,Екатеринбург,8,23.736807866404263,3.9721089752873615,58,39,0,1933.6354078312486,4.701952727526161,6,17,2,1
8144,730,штукатурка,Москва,5,5.0203431159801895,1.1978127373694467,36,18,0,3307.584108207757,4.718868662383914,3,11,1,1
8145,528,уборка,Екатеринбург,4,7.395198188352117,1.8048444682549407,46,36,0,1901.6609958260462,0.4304695170416628,2,23,2,1
8146,611,электрика,Новосибирск,6,8.339081526738237,2.167970626238153,49,31,1,2572.6073846195695,5.352357646472697,3,15,4,0
8147,532,уборка,Новосибирск,10,24.64570749690181,3.3779289953041607,27,27,0,2309.6381109938793,0.6606334071511955,1,8,3,0
8148,558,уборка,Москва,5,24.41688026591107,4.2393080012605555,44,17,1,1543.5879716417578,5.160835032822744,3,12,1,0
8149,963,электрика,Санкт-Петербург,8,15.112392734713543,1.2413330206336926,46,24,1,4761.402554088215,2.1512980223374734,5,17,2,0
8150,193,уборка,Санкт-Петербург,9,17.634551647931673,1.9984358075192437,30,9,0,4235.962382424712,8.336077394442679,5,11,4,1
8151,895,покраска,Екатеринбург,1,24.894203512567795,2.5048390495188837,37,4,0,3316.4664835198455,0.6943268900320076,3,18,4,0
8152,58,уборка,Новосибирск,9,9.721511219993426,1.7335086183526651,45,14,0,2707.057808921054,2.9502105944489063,1,5,2,1
8153,437,штукатурка,Санкт-Петербург,9,1.9802739190327174,3.1811683900253964,44,24,0,2940.584335529893,4.085685859984722,5,20,2,1
8154,111,покраска,Новосибирск,6,14.736594929235432,2.9120099174332412,30,19,1,2218.166342801311,6.021525932079033,7,23,2,1
8155,129,покраска,Новосибирск,11,27.454655743535817,2.2659825682046395,42,9,1,4888.701549190363,9.875197481375611,5,20,4,1
8156,849,электрика,Новосибирск,10,23.818813698322153,3.067547547681427,46,37,1,2499.1770161447066,1.293810156963705,3,16,3,1
8157,706,уборка,Екатеринбург,5,11.315210441700328,2.4232862574044556,32,27,1,1761.4655728098078,3.7277180656194577,3,5,1,1
8158,925,уборка,Москва,7,2.410755134243683,2.372776269869163,47,5,1,3475.5854301298405,6.810888247794441,1,22,2,1
8159,852,покраска,Екатеринбург,11,19.289125408784045,2.06158210142797,55,10,1,4120.759699239149,3.738051824892011,2,1,4,1
8160,326,уборка,Санкт-Петербург,8,25.11747847818034,3.161751737257553,49,18,0,4899.8533957939235,2.40800760459126,4,5,1,1
8161,8,уборка,Москва,9,20.115982710411835,2.7764615778093074,24,15,1,3675.2623703323925,8.149184267432858,4,16,4,0
8162,29,электрика,Санкт-Петербург,9,13.039702610509082,1.785299136508895,52,31,0,2145.4231199253663,1.8736283265982667,4,18,4,0
8163,112,покраска,Москва,10,4.138931588782604,1.0518650435927968,50,1,1,2868.839281559436,3.365145236076359,3,17,2,1
8164,947,штукатурка,Москва,11,27.36784020205197,1.6037181624516776,29,38,1,2608.294831608108,2.404867306237526,5,22,2,1
8165,673,покраска,Екатеринбург,3,8.640770609724798,1.171338405994157,40,25,0,1568.3576084623485,9.606135754530117,5,10,2,1
8166,131,электрика,Новосибирск,8,7.1164675765423,2.7263953345537284,22,20,1,2872.618223561675,8.362652388314286,6,2,2,1
8167,188,электрика,Новосибирск,1,24.571311635484797,1.9003874156494334,48,37,1,4298.669779053926,4.609731819535613,7,18,2,1
8168,675,электрика,Москва,7,29.445988192353784,2.6818213300988982,33,14,0,2918.6171991173205,8.40130980599867,2,8,1,0
8169,709,уборка,Екатеринбург,5,19.97472763297043,2.3177994934800354,50,12,0,4481.230206929391,6.826236882610233,7,12,3,0
8170,475,покраска,Санкт-Петербург,2,18.931909426224244,3.152059242746267,18,6,1,4100.237481838023,3.5689775554694334,5,7,1,1
8171,364,уборка,Санкт-Петербург,2,9.923210642021346,3.8954673151544035,39,2,1,4017.7363609603976,2.093340337395704,3,2,1,0
8172,204,уборка,Новосибирск,8,1.1021967952113156,2.9172557525354255,45,14,0,2833.6674158337,3.605893618093342,1,5,4,0
8173,212,покраска,Новосибирск,5,6.158037041769934,1.2478722437565235,22,19,1,1686.7452232932237,5.1817894963560835,1,19,1,0
8174,621,электрика,Санкт-Петербург,11,17.74069787841887,1.0700419256596319,21,2,1,4588.535099934097,1.9999100971726536,6,21,2,0
8175,276,штукатурка,Санкт-Петербург,3,4.963835623573343,1.8529246651101565,18,26,0,3734.006952491126,2.7347182511490145,4,23,1,0
8176,73,штукатурка,Екатеринбург,1,26.57315630447415,2.699870044883415,32,14,1,1816.8170727022339,6.467848831812477,4,20,3,1
8177,679,покраска,Санкт-Петербург,11,6.050268291660113,1.1796201145090692,54,2,1,1785.468185297325,7.243174636482562,1,15,2,1
8178,772,покраска,Екатеринбург,7,15.902081363851096,2.310935219359556,56,27,0,3649.9611531958685,4.560760803104419,4,13,4,0
8179,243,электрика,Новосибирск,11,15.60439075017945,4.548102831580609,55,0,0,2977.7363673600034,9.695904260828533,4,3,1,1
8180,787,покраска,Санкт-Петербург,3,18.31639608882469,1.3600760874086775,41,19,1,2167.5109667903844,3.05054461071554,2,9,4,0
